"lienhub_parcel","lienhub_owner","lienhub_situs_address","lienhub_situs_city","lienhub_situs_zip","lienhub_cert_number","lienhub_face_amount","lienhub_status","live_match_found","live_total_due","live_bill_years","still_delinquent"
"","","2927 REDMOND AVE JACKSONVILLE 32207-",,"32207-",,"2190.09","","False","0",,"False"
"","","7412 SYCAMORE ST JACKSONVILLE 32219-",,"32219-",,"2191.05","","False","0",,"False"
"","","3324 LANNIE RD JACKSONVILLE 32218-",,"32218-",,"2191.11","","False","0",,"False"
"","","2025 YULEE ST JACKSONVILLE 32209-",,"32209-",,"2191.72","","False","0",,"False"
"","","5238 CHENANGO BLVD JACKSONVILLE 32254-",,"32254-",,"2192.37","","False","0",,"False"
"","","1730 BASSETT RD JACKSONVILLE 32208-",,"32208-",,"2193.73","","False","0",,"False"
"","","S ST JOHNS BLUFF RD JACKSONVILLE 32246-",,"32246-",,"2195.37","","False","0",,"False"
"","","5831 BEGONIA RD JACKSONVILLE 32209-",,"32209-",,"2195.59","","False","0",,"False"
"","","717 E 56TH ST JACKSONVILLE 32208-",,"32208-",,"2196.38","","False","0",,"False"
"","","115 E 3RD ST JACKSONVILLE 32206-",,"32206-",,"2196.4","","False","0",,"False"
"","","4315 PALMER AVE JACKSONVILLE 32210-",,"32210-",,"2196.68","","False","0",,"False"
"","","39 W 58TH ST JACKSONVILLE 32208-",,"32208-",,"2196.76","","False","0",,"False"
"","","754 SPEARING ST JACKSONVILLE 32202-",,"32202-",,"2197.48","","False","0",,"False"
"","","5208 W MONCRIEF RD JACKSONVILLE 32209-",,"32209-",,"2198.03","","False","0",,"False"
"","","8563 DARLINGTON DR JACKSONVILLE 32208-",,"32208-",,"2199","","False","0",,"False"
"","","7127 W RHODE ISLAND DR JACKSONVILLE 32209-",,"32209-",,"2199.16","","False","0",,"False"
"","","4530 LAMBING RD JACKSONVILLE 32210-",,"32210-",,"2199.24","","False","0",,"False"
"","","7506 LUEDERS AVE JACKSONVILLE 32208-",,"32208-",,"2200.36","","False","0",,"False"
"","","1999 W 4TH ST JACKSONVILLE 32209-",,"32209-",,"2200.73","","False","0",,"False"
"","","4652 NELMAR PL JACKSONVILLE 32206-",,"32206-",,"2200.79","","False","0",,"False"
"","","13139 COLE CT JACKSONVILLE 32218-",,"32218-",,"2201.24","","False","0",,"False"
"","","7569 PARK CITY DR JACKSONVILLE 32244-",,"32244-",,"2201.32","","False","0",,"False"
"","","140 W 42ND ST JACKSONVILLE 32208-",,"32208-",,"2202.68","","False","0",,"False"
"","","1800 ROWE AVE JACKSONVILLE 32208-",,"32208-",,"2203.1","","False","0",,"False"
"","","6220 CONNIE JEAN RD JACKSONVILLE 32222-",,"32222-",,"2203.64","","False","0",,"False"
"","","5864 LISKA DR JACKSONVILLE 32244-",,"32244-",,"2205.57","","False","0",,"False"
"","","6341 W PENNANT DR JACKSONVILLE 32244-",,"32244-",,"2206.73","","False","0",,"False"
"","","3636 OLD KINGS RD JACKSONVILLE 32254-",,"32254-",,"2207.1","","False","0",,"False"
"","","10710 MEADOWLEA DR JACKSONVILLE 32218-",,"32218-",,"2207.15","","False","0",,"False"
"","","2002 FOURAKER RD JACKSONVILLE 32210-",,"32210-",,"2209.25","","False","0",,"False"
"","","3158 ROSSELLE ST JACKSONVILLE 32205-",,"32205-",,"2209.25","","False","0",,"False"
"","","MARBON RD JACKSONVILLE 32223-",,"32223-",,"2209.59","","False","0",,"False"
"","","1987 ROWE AVE JACKSONVILLE 32208-",,"32208-",,"2210.02","","False","0",,"False"
"","","5724 LIPPIA CT JACKSONVILLE 32209-",,"32209-",,"2211.37","","False","0",,"False"
"","","16584 WARING BLVD JACKSONVILLE 32234-",,"32234-",,"2212.52","","False","0",,"False"
"","","9613 EVESHAM RD JACKSONVILLE 32208-",,"32208-",,"2212.59","","False","0",,"False"
"","","1569 E HOLLY OAKS LAKE RD JACKSONVILLE 32225-",,"32225-",,"2214.14","","False","0",,"False"
"","","8776 5TH AVE JACKSONVILLE 32208-",,"32208-",,"2215.53","","False","0",,"False"
"","","MAIN ST JACKSONVILLE 32206-",,"32206-",,"2215.7","","False","0",,"False"
"","","1734 LAURA ST JACKSONVILLE 32206-",,"32206-",,"2215.98","","False","0",,"False"
"","","9022 CASTLE BLVD JACKSONVILLE 32208-",,"32208-",,"2216.17","","False","0",,"False"
"","","367 GREENCASTLE RD 76 JACKSONVILLE 32225-",,"32225-",,"2217.01","","False","0",,"False"
"","","11531 CRICKET CT JACKSONVILLE 32218-",,"32218-",,"2217.51","","False","0",,"False"
"","","9048 LEM TURNER RD JACKSONVILLE 32208-",,"32208-",,"2217.75","","False","0",,"False"
"","","9166 3RD AVE JACKSONVILLE 32208-",,"32208-",,"2218.42","","False","0",,"False"
"","","970 DOUGLAS CIR JACKSONVILLE 32254-",,"32254-",,"2218.95","","False","0",,"False"
"","","5420 LOIS AVE JACKSONVILLE 32205-",,"32205-",,"2222.25","","False","0",,"False"
"","","2791 BROWARD RD JACKSONVILLE 32218-",,"32218-",,"2222.51","","False","0",,"False"
"","","5218 COLONIAL AVE JACKSONVILLE 32210-",,"32210-",,"2222.55","","False","0",,"False"
"","","329 CENTURY ST JACKSONVILLE 32211-",,"32211-",,"2222.89","","False","0",,"False"
"","","24 CLARK RD JACKSONVILLE 32218-",,"32218-",,"2223","","False","0",,"False"
"","","6848 S BRANDEMERE RD JACKSONVILLE 32211-",,"32211-",,"2223.87","","False","0",,"False"
"","","6808 E HOMER RD JACKSONVILLE 32209-",,"32209-",,"2224.91","","False","0",,"False"
"","","1807 CLYDE ST JACKSONVILLE 32208-",,"32208-",,"2225.01","","False","0",,"False"
"","","3811 PERRY ST JACKSONVILLE 32206-",,"32206-",,"2225.81","","False","0",,"False"
"","","TAYLOR FIELD RD JACKSONVILLE 32222-",,"32222-",,"2225.94","","False","0",,"False"
"","","7634 ORIOLE ST JACKSONVILLE 32208-",,"32208-",,"2225.99","","False","0",,"False"
"","","3821 ROBSON ST JACKSONVILLE 32207-",,"32207-",,"2226.21","","False","0",,"False"
"","","12832 OLD ST AUGUSTINE RD JACKSONVILLE 32258-2237",,"32258-2237",,"2228.67","","False","0",,"False"
"","","FT CAROLINE RD JACKSONVILLE 32225-",,"32225-",,"2229.87","","False","0",,"False"
"","","2199 BENEDICT RD JACKSONVILLE 32209-",,"32209-",,"2230.87","","False","0",,"False"
"","","4915 BAYMEADOWS RD 8B JACKSONVILLE 32217-",,"32217-",,"2231.08","","False","0",,"False"
"","","2319 BROOM ST JACKSONVILLE 32208-",,"32208-",,"2231.4","","False","0",,"False"
"","","8522 OAK LEAF RD JACKSONVILLE 32208-",,"32208-",,"2231.83","","False","0",,"False"
"","","6831 RESTLAWN DR JACKSONVILLE 32208-",,"32208-",,"2232.41","","False","0",,"False"
"","","S US 301 HWY JACKSONVILLE 32234-",,"32234-",,"2232.57","","False","0",,"False"
"","","8 CLARK RD JACKSONVILLE 32218-",,"32218-",,"2232.61","","False","0",,"False"
"","","258 E 45TH ST JACKSONVILLE 32208-",,"32208-",,"2233.73","","False","0",,"False"
"","","7920 MERRILL RD 1014 JACKSONVILLE 32277-",,"32277-",,"2235.92","","False","0",,"False"
"","","3536 ROCKWOOD DR JACKSONVILLE 32254-",,"32254-",,"2237.12","","False","0",,"False"
"","","3058 W 9TH ST JACKSONVILLE 32254-",,"32254-",,"2238.02","","False","0",,"False"
"","","1637 CHATHAM RD JACKSONVILLE 32208-",,"32208-",,"2238.35","","False","0",,"False"
"","","1219 W SUMMIT OAKS DR JACKSONVILLE 32221-",,"32221-",,"2238.83","","False","0",,"False"
"","","2811 N DAVIS ST JACKSONVILLE 32209-",,"32209-",,"2239.58","","False","0",,"False"
"","","5532 WINDERMERE DR JACKSONVILLE 32211-",,"32211-",,"2240.7","","False","0",,"False"
"","","HIDDEN MARSH CT JACKSONVILLE 32226-",,"32226-",,"2243.13","","False","0",,"False"
"","","5078 FREDERICKSBURG AVE JACKSONVILLE 32208-",,"32208-",,"2243.16","","False","0",,"False"
"","","4149 LOCKHART DR JACKSONVILLE 32209-",,"32209-",,"2243.38","","False","0",,"False"
"","","3115 LAKE SHORE BLVD JACKSONVILLE 32210-",,"32210-",,"2244.26","","False","0",,"False"
"","","4313 HARBOR VIEW DR JACKSONVILLE 32208-",,"32208-",,"2244.54","","False","0",,"False"
"","","1517 W 14TH ST JACKSONVILLE 32209-",,"32209-",,"2244.57","","False","0",,"False"
"","","1208 IDA ST JACKSONVILLE 32208-",,"32208-",,"2244.65","","False","0",,"False"
"","","5015 ALPHA AVE JACKSONVILLE 32205-",,"32205-",,"2245.04","","False","0",,"False"
"","","3344 SOUTEL DR JACKSONVILLE 32208-",,"32208-",,"2246.25","","False","0",,"False"
"","","3737 LORETTO RD 402 JACKSONVILLE 32223-",,"32223-",,"2246.38","","False","0",,"False"
"","","4335 S PLAZA GATE LN 201 JACKSONVILLE 32217-",,"32217-",,"2246.94","","False","0",,"False"
"","","1114 NANTUCKET AVE JACKSONVILLE 32233-",,"32233-",,"2247.67","","False","0",,"False"
"","","8540 HOWELL DR JACKSONVILLE 32208-",,"32208-",,"2247.82","","False","0",,"False"
"","","2158 WILBERFORCE RD JACKSONVILLE 32209-",,"32209-",,"2248.2","","False","0",,"False"
"","","6725 ARQUES RD JACKSONVILLE 32205-",,"32205-",,"2248.83","","False","0",,"False"
"","","7920 MERRILL RD 1014 JACKSONVILLE 32277-",,"32277-",,"2249.18","","False","0",,"False"
"","","2547 STEIN ST JACKSONVILLE 32216-",,"32216-",,"2250.87","","False","0",,"False"
"","","4603 TUNIS ST JACKSONVILLE 32205-",,"32205-",,"2251.71","","False","0",,"False"
"","","5911 N JOHN F KENNEDY DR JACKSONVILLE 32219-",,"32219-",,"2252.52","","False","0",,"False"
"","","HARBOUR NORTH CT JACKSONVILLE 32225-",,"32225-",,"2252.62","","False","0",,"False"
"","","1929 PERRY ST JACKSONVILLE 32206-",,"32206-",,"2253.69","","False","0",,"False"
"","","8790 JEFFERSON AVE JACKSONVILLE 32208-",,"32208-",,"2254.77","","False","0",,"False"
"","","5831 BEGONIA RD JACKSONVILLE 32209-",,"32209-",,"2254.81","","False","0",,"False"
"","","4544 PEARL ST JACKSONVILLE 32206-",,"32206-",,"2254.88","","False","0",,"False"
"","","3259 DELLWOOD AVE JACKSONVILLE 32205-",,"32205-",,"2255.8","","False","0",,"False"
"","","347 BEVERLY LN JACKSONVILLE 32254-",,"32254-",,"2256.23","","False","0",,"False"
"","","6974 ROBERT F KENNEDY CIR JACKSONVILLE 32209-",,"32209-",,"2256.34","","False","0",,"False"
"","","DANCY ST JACKSONVILLE 32205-",,"32205-",,"2257.81","","False","0",,"False"
"","","9427 SPOTTSWOOD RD JACKSONVILLE 32208-",,"32208-",,"2258.95","","False","0",,"False"
"","","8338 SUSIE ST B JACKSONVILLE 32210-",,"32210-",,"2259.33","","False","0",,"False"
"","","13146 N ANNANDALE DR JACKSONVILLE 32225-",,"32225-",,"2259.8","","False","0",,"False"
"","","2260 FOREST HILLS RD JACKSONVILLE 32208-",,"32208-",,"2260.61","","False","0",,"False"
"","","1814 N UNIVERSITY BLVD JACKSONVILLE 32211-",,"32211-",,"2261.73","","False","0",,"False"
"","","4019 MONCRIEF RD JACKSONVILLE 32209-",,"32209-",,"2263.19","","False","0",,"False"
"","","5933 CHARLES D EVERS DR JACKSONVILLE 32219-",,"32219-",,"2263.83","","False","0",,"False"
"","","262 W 66TH ST JACKSONVILLE 32208-",,"32208-",,"2263.92","","False","0",,"False"
"","","7921 LORIENT DR JACKSONVILLE 32210-",,"32210-",,"2264.32","","False","0",,"False"
"","","2036 W DURKEE DR JACKSONVILLE 32209-",,"32209-",,"2264.78","","False","0",,"False"
"","","11506 DELEGATE CT JACKSONVILLE 32246-",,"32246-",,"2265.86","","False","0",,"False"
"","","1843 W 24TH ST JACKSONVILLE 32209-",,"32209-",,"2265.9","","False","0",,"False"
"","","5726 HURDIA RD JACKSONVILLE 32244-",,"32244-",,"2267.66","","False","0",,"False"
"","","2856 GILMORE ST JACKSONVILLE 32205-",,"32205-",,"2268.12","","False","0",,"False"
"","","2839 MYRTIS RD JACKSONVILLE 32218-",,"32218-",,"2268.49","","False","0",,"False"
"","","2811 AUBREY AVE JACKSONVILLE 32208-",,"32208-",,"2269.38","","False","0",,"False"
"","","6859 OLD KINGS RD JACKSONVILLE 32219-",,"32219-",,"2272.35","","False","0",,"False"
"","","475 S ELLIS RD JACKSONVILLE 32254-",,"32254-",,"2273.79","","False","0",,"False"
"","","1597 W 19TH ST JACKSONVILLE 32209-",,"32209-",,"2274.53","","False","0",,"False"
"","","7563 JONES RD JACKSONVILLE 32219-",,"32219-",,"2275.44","","False","0",,"False"
"","","2983 MAYPORT RD JACKSONVILLE 32233-",,"32233-",,"2275.78","","False","0",,"False"
"","","2402 S LANE AVE JACKSONVILLE 32210-",,"32210-",,"2276.49","","False","0",,"False"
"","","11630 SIMMONS RD JACKSONVILLE 32218-",,"32218-",,"2276.51","","False","0",,"False"
"","","6223 WOODLAWN CT JACKSONVILLE 32209-",,"32209-",,"2277.52","","False","0",,"False"
"","","3857 MISSION DR 7 JACKSONVILLE 32217-",,"32217-",,"2279.6","","False","0",,"False"
"","","3159 N LANE AVE JACKSONVILLE 32254-",,"32254-",,"2280.98","","False","0",,"False"
"","","5007 E DIAN WOOD DR JACKSONVILLE 32210-",,"32210-",,"2280.99","","False","0",,"False"
"","","5033 PRINCELY AVE JACKSONVILLE 32208-",,"32208-",,"2281.38","","False","0",,"False"
"","","2417 QUAIL AVE JACKSONVILLE 32218-",,"32218-",,"2281.4","","False","0",,"False"
"","","11269 N MAIN ST JACKSONVILLE 32218-",,"32218-",,"2281.44","","False","0",,"False"
"","","NEW KINGS RD JACKSONVILLE 32219-",,"32219-",,"2283.52","","False","0",,"False"
"","","7920 MERRILL RD 1014 JACKSONVILLE 32277-",,"32277-",,"2283.58","","False","0",,"False"
"","","2305 W BEAVER ST JACKSONVILLE 32209-",,"32209-",,"2283.85","","False","0",,"False"
"","","8959 CASTLE BLVD JACKSONVILLE 32208-",,"32208-",,"2284.52","","False","0",,"False"
"","","1312 FRANKLIN ST JACKSONVILLE 32206-",,"32206-",,"2284.64","","False","0",,"False"
"","","5929 N JOHN F KENNEDY DR JACKSONVILLE 32219-",,"32219-",,"2285.87","","False","0",,"False"
"","","10585 MAIDSTONE COVE DR JACKSONVILLE 32218-",,"32218-",,"2286.24","","False","0",,"False"
"","","957 GRANVILLE RD JACKSONVILLE 32205-",,"32205-",,"2287.14","","False","0",,"False"
"","","1533 N LIBERTY ST JACKSONVILLE 32206-",,"32206-",,"2287.51","","False","0",,"False"
"","","5714 POITIER DR JACKSONVILLE 32209-",,"32209-",,"2287.84","","False","0",,"False"
"","","5525 HARROLD AVE JACKSONVILLE 32254-",,"32254-",,"2288.49","","False","0",,"False"
"","","9675 COMMONWEALTH AVE JACKSONVILLE 32220-",,"32220-",,"2288.8","","False","0",,"False"
"","","12595 PULASKI RD JACKSONVILLE 32218-",,"32218-",,"2288.81","","False","0",,"False"
"","","4408 BLUFF AVE JACKSONVILLE 32225-",,"32225-",,"2288.9","","False","0",,"False"
"","","9545 LEM TURNER RD JACKSONVILLE 32208-",,"32208-",,"2289.4","","False","0",,"False"
"","","275 W 62ND ST JACKSONVILLE 32208-",,"32208-",,"2289.89","","False","0",,"False"
"","","1512 EVERGREEN AVE JACKSONVILLE 32206-",,"32206-",,"2290.04","","False","0",,"False"
"","","5230 ORTEGA FARMS BLVD JACKSONVILLE 32210-",,"32210-",,"2290.12","","False","0",,"False"
"","","8117 MERIVALE RD JACKSONVILLE 32208-",,"32208-",,"2290.45","","False","0",,"False"
"","","9831 DEL WEBB PKWY 4208 JACKSONVILLE 32256-",,"32256-",,"2291.43","","False","0",,"False"
"","","6726 CAVALIER RD JACKSONVILLE 32208-",,"32208-",,"2292.93","","False","0",,"False"
"","","6011 MARSHA DR JACKSONVILLE 32205-",,"32205-",,"2293.01","","False","0",,"False"
"","","1985 W 30TH ST JACKSONVILLE 32209-",,"32209-",,"2293.69","","False","0",,"False"
"","","2009 ART MUSEUM DR JACKSONVILLE 32207-",,"32207-",,"2294.39","","False","0",,"False"
"","","5404 ROANOKE BLVD JACKSONVILLE 32208-",,"32208-",,"2294.46","","False","0",,"False"
"","","4811 EVANSTON RD JACKSONVILLE 32208-",,"32208-",,"2294.46","","False","0",,"False"
"","","6655 BELL TOWER CT 4 JACKSONVILLE 32217-",,"32217-",,"2296.37","","False","0",,"False"
"","","816 N BROAD ST JACKSONVILLE 32202-",,"32202-",,"2298.53","","False","0",,"False"
"","","1803 E 25TH ST JACKSONVILLE 32206-",,"32206-",,"2299.75","","False","0",,"False"
"","","5673 NORMANDY BLVD JACKSONVILLE 32205-",,"32205-",,"2300.1","","False","0",,"False"
"","","5831 BEGONIA RD JACKSONVILLE 32209-",,"32209-",,"2303.6","","False","0",,"False"
"","","6050 W MONCRIEF RD JACKSONVILLE 32219-",,"32219-",,"2303.7","","False","0",,"False"
"","","1051 WALNUT ST JACKSONVILLE 32206-",,"32206-",,"2303.99","","False","0",,"False"
"","","8601 BEACH BLVD 112 JACKSONVILLE 32216-",,"32216-",,"2304.51","","False","0",,"False"
"","","7462 RICHARDSON RD JACKSONVILLE 32209-",,"32209-",,"2304.93","","False","0",,"False"
"","","7216 SILVER LAKE TER JACKSONVILLE 32216-",,"32216-",,"2305.4","","False","0",,"False"
"","","8139 WHITE PLAINS RD JACKSONVILLE 32208-",,"32208-",,"2306.2","","False","0",,"False"
"","","3330 COLUMBUS AVE JACKSONVILLE 32254-",,"32254-",,"2307.21","","False","0",,"False"
"","","2048 CALJON RD JACKSONVILLE 32207-",,"32207-",,"2309.66","","False","0",,"False"
"","","6186 BASSANOVA CT JACKSONVILLE 32209-",,"32209-",,"2310.57","","False","0",,"False"
"","","2319 EUDINE DR JACKSONVILLE 32210-",,"32210-",,"2311.42","","False","0",,"False"
"","","8337 PINEVERDE LN JACKSONVILLE 32244-",,"32244-",,"2311.56","","False","0",,"False"
"","","5136 OLD KINGS RD JACKSONVILLE 32254-",,"32254-",,"2312.3","","False","0",,"False"
"","","8619 DARLINGTON DR JACKSONVILLE 32208-",,"32208-",,"2312.7","","False","0",,"False"
"","","9534 RIDGE BLVD JACKSONVILLE 32208-",,"32208-",,"2316.2","","False","0",,"False"
"","","1709 BULLS BAY HWY JACKSONVILLE 32220-",,"32220-",,"2318.96","","False","0",,"False"
"","","5518 SPELMAN RD JACKSONVILLE 32209-",,"32209-",,"2319.4","","False","0",,"False"
"","","4541 FULTON AVE JACKSONVILLE 32207-",,"32207-",,"2320.72","","False","0",,"False"
"","","1114 LAS ROBIDA DR JACKSONVILLE 32211-",,"32211-",,"2321.16","","False","0",,"False"
"","","1725 CORTEZ RD JACKSONVILLE 32246-",,"32246-",,"2322.05","","False","0",,"False"
"","","321 W 60TH ST JACKSONVILLE 32208-",,"32208-",,"2322.45","","False","0",,"False"
"","","12334 S STOCKBRIDGE CT JACKSONVILLE 32258-",,"32258-",,"2323","","False","0",,"False"
"","","5704 HURDIA RD JACKSONVILLE 32244-",,"32244-",,"2326.69","","False","0",,"False"
"","","S ST JOHNS BLUFF RD JACKSONVILLE 32246-",,"32246-",,"2327.49","","False","0",,"False"
"","","13700 N RICHMOND PARK DR 1201 JACKSONVILLE 32224-",,"32224-",,"2327.79","","False","0",,"False"
"","","858 GRANVILLE RD JACKSONVILLE 32205-",,"32205-",,"2328.13","","False","0",,"False"
"","","416 E CHURCH ST JACKSONVILLE 32202-",,"32202-",,"2329.14","","False","0",,"False"
"","","2426 LANTANA AVE JACKSONVILLE 32209-",,"32209-",,"2329.3","","False","0",,"False"
"","","524 W 17TH ST JACKSONVILLE 32206-",,"32206-",,"2329.52","","False","0",,"False"
"","","6247 COMMODORE DR JACKSONVILLE 32244-",,"32244-",,"2329.54","","False","0",,"False"
"","","1660 JAKE RD JACKSONVILLE 32226-",,"32226-",,"2329.74","","False","0",,"False"
"","","107 W 27TH ST JACKSONVILLE 32206-",,"32206-",,"2330.46","","False","0",,"False"
"","","280 W U S 90 BALDWIN 32234-",,"32234-",,"2330.8","","False","0",,"False"
"","","8204 DANDY AVE JACKSONVILLE 32211-",,"32211-",,"2332.06","","False","0",,"False"
"","","5335 LEXINGTON AVE JACKSONVILLE 32210-",,"32210-",,"2332.16","","False","0",,"False"
"","","2435 CORTEZ RD JACKSONVILLE 32246-",,"32246-",,"2332.76","","False","0",,"False"
"","","9034 HARRISON AVE JACKSONVILLE 32208-",,"32208-",,"2333.63","","False","0",,"False"
"","","4504 CHARLES BENNETT DR JACKSONVILLE 32225-",,"32225-",,"2333.94","","False","0",,"False"
"","","4715 TROUT RIVER BLVD JACKSONVILLE 32208-",,"32208-",,"2335.18","","False","0",,"False"
"","","3604 MONCRIEF RD JACKSONVILLE 32209-",,"32209-",,"2336.27","","False","0",,"False"
"","","5955 CHARLES D EVERS DR JACKSONVILLE 32219-",,"32219-",,"2336.63","","False","0",,"False"
"","","6218 BLUEBIRD RD JACKSONVILLE 32219-",,"32219-",,"2336.93","","False","0",,"False"
"","","6403 LOBELIA ST JACKSONVILLE 32209-",,"32209-",,"2337.34","","False","0",,"False"
"","","4838 ROSSELLE ST JACKSONVILLE 32254-",,"32254-",,"2337.95","","False","0",,"False"
"","","1038 BULLS BAY HWY JACKSONVILLE 32220-",,"32220-",,"2339.01","","False","0",,"False"
"","","4905 ARROWSMITH RD JACKSONVILLE 32208-",,"32208-",,"2339.16","","False","0",,"False"
"","","6525 DOR MIL CT JACKSONVILLE 32244-",,"32244-",,"2339.4","","False","0",,"False"
"","","1169 LAKE SHORE BLVD JACKSONVILLE 32205-",,"32205-",,"2340.13","","False","0",,"False"
"","","2252 W 45TH ST JACKSONVILLE 32209-",,"32209-",,"2340.22","","False","0",,"False"
"","","11475 EMUNESS RD JACKSONVILLE 32218-",,"32218-",,"2340.27","","False","0",,"False"
"","","2653 SANDRA LN JACKSONVILLE 32208-",,"32208-",,"2340.36","","False","0",,"False"
"","","442 CRANES LANDING CT JACKSONVILLE 32216-",,"32216-",,"2340.71","","False","0",,"False"
"","","1801 MYRTLE AVE JACKSONVILLE 32209-",,"32209-",,"2341.53","","False","0",,"False"
"","","7824 PASCHAL ST JACKSONVILLE 32220-",,"32220-",,"2342.15","","False","0",,"False"
"","","7249 KIVLER DR JACKSONVILLE 32210-",,"32210-",,"2342.65","","False","0",,"False"
"","","7701 TIMBERLIN PARK BLVD 625 JACKSONVILLE 32256-",,"32256-",,"2342.72","","False","0",,"False"
"","","6965 GOLDILOCKS LN JACKSONVILLE 32210-",,"32210-",,"2342.86","","False","0",,"False"
"","","9021 VAN BUREN AVE JACKSONVILLE 32208-",,"32208-",,"2342.94","","False","0",,"False"
"","","2475 DRAKE AVE JACKSONVILLE 32218-",,"32218-",,"2343.4","","False","0",,"False"
"","","5041 FREDERICKSBURG AVE JACKSONVILLE 32208-",,"32208-",,"2343.93","","False","0",,"False"
"","","1141 BRANDYWINE ST JACKSONVILLE 32208-",,"32208-",,"2344.04","","False","0",,"False"
"","","8758 PINEVALLEY LN JACKSONVILLE 32244-",,"32244-",,"2345.09","","False","0",,"False"
"","","15 E 25TH ST JACKSONVILLE 32206-",,"32206-",,"2346.03","","False","0",,"False"
"","","5045 DONCASTER AVE JACKSONVILLE 32208-",,"32208-",,"2347.52","","False","0",,"False"
"","","4632 N ABERDARE AVE JACKSONVILLE 32208-",,"32208-",,"2348.37","","False","0",,"False"
"","","1610 PERRY ST JACKSONVILLE 32206-",,"32206-",,"2348.53","","False","0",,"False"
"","","HENDERSON RD JACKSONVILLE 32254-",,"32254-",,"2349.31","","False","0",,"False"
