address,certificate_number,city,face_amount,owner,parcel,scraped_date,source,stage,still_delinquent,total_due,zip
853 A PHILIP RANDOLPH BLVD JACKSONVILLE 32206-,,,2127.73,,122399-0000,2026-01-20T22:22:38.020718,existing_csv,delinquent,False,0,32206-
3484 CHARMONT DR JACKSONVILLE 32277-,,,2128.86,,113033-6155,2026-01-20T22:22:38.020718,existing_csv,delinquent,False,0,32277-
44 W 6TH ST JACKSONVILLE 32206-,,,2129.07,,071237-0000,2026-01-20T22:22:38.020718,existing_csv,delinquent,False,0,32206-
2183 W 15TH ST JACKSONVILLE 32209-,,,2129.34,,047063-0000,2026-01-20T22:22:38.020718,existing_csv,delinquent,False,0,32209-
2328 SOUTHERN AVE JACKSONVILLE 32207-,,,2129.43,,147424-0000,2026-01-20T22:22:38.020718,existing_csv,delinquent,False,0,32207-
5730 FINCH AVE JACKSONVILLE 32219-,,,2130.55,,041915-0975,2026-01-20T22:22:38.020718,existing_csv,delinquent,False,0,32219-
311 W ASHLEY ST 1506 JACKSONVILLE 32202-,,,2130.6,,073903-0374,2026-01-20T22:22:38.021718,existing_csv,delinquent,False,0,32202-
612 METEOR ST JACKSONVILLE 32205-,,,2131.39,,061894-0000,2026-01-20T22:22:38.021718,existing_csv,delinquent,False,0,32205-
5425 BRANNON AVE JACKSONVILLE 32244-,,,2131.6,,013546-0000,2026-01-20T22:22:38.021718,existing_csv,delinquent,False,0,32244-
4734 E MARLBORO CIR JACKSONVILLE 32206-,,,2132.02,,032065-0000,2026-01-20T22:22:38.021718,existing_csv,delinquent,False,0,32206-
9150 RIDGE BLVD JACKSONVILLE 32208-,,,2132.53,,029377-0000,2026-01-20T22:22:38.021718,existing_csv,delinquent,False,0,32208-
3729 N CANAL ST JACKSONVILLE 32209-,,,2132.6,,084368-0000,2026-01-20T22:22:38.021718,existing_csv,delinquent,False,0,32209-
3330 LANNIE RD JACKSONVILLE 32218-,,,2133.83,,019622-0095,2026-01-20T22:22:38.021718,existing_csv,delinquent,False,0,32218-
791 ASSISI LN 2303 JACKSONVILLE 32233-,,,2134.45,,169385-2304,2026-01-20T22:22:38.021718,existing_csv,delinquent,False,0,32233-
1814 W 2ND ST JACKSONVILLE 32209-,,,2135.36,,076415-0000,2026-01-20T22:22:38.021718,existing_csv,delinquent,False,0,32209-
2923 W 9TH ST JACKSONVILLE 32254-,,,2136.65,,048574-0000,2026-01-20T22:22:38.021718,existing_csv,delinquent,False,0,32254-
3049 NOLAN ST JACKSONVILLE 32254-,,,2137.19,,057320-0000,2026-01-20T22:22:38.021718,existing_csv,delinquent,False,0,32254-
6158 TUSCONY CIR JACKSONVILLE 32277-,,,2138.31,,108964-0608,2026-01-20T22:22:38.021718,existing_csv,delinquent,False,0,32277-
S ST JOHNS BLUFF RD JACKSONVILLE 32246-,,,2138.94,,163652-0000,2026-01-20T22:22:38.021718,existing_csv,delinquent,False,0,32246-
2390 BEAUMONT ST JACKSONVILLE 32209-,,,2140.15,,048184-0000,2026-01-20T22:22:38.021718,existing_csv,delinquent,False,0,32209-
7862 HASTINGS ST JACKSONVILLE 32220-,,,2142.36,,005737-0000,2026-01-20T22:22:38.021718,existing_csv,delinquent,False,0,32220-
4215 RIBAULT RIVER LN JACKSONVILLE 32208-,,,2142.57,,030135-0150,2026-01-20T22:22:38.021718,existing_csv,delinquent,False,0,32208-
2378 W EDGEWOOD AVE JACKSONVILLE 32209-,,,2142.61,,027881-0000,2026-01-20T22:22:38.021718,existing_csv,delinquent,False,0,32209-
2104 DIVISION ST JACKSONVILLE 32209-,,,2144.83,,048186-0010,2026-01-20T22:22:38.021718,existing_csv,delinquent,False,0,32209-
4232 APPLETON AVE JACKSONVILLE 32210-,,,2145.62,,094080-0000,2026-01-20T22:22:38.021718,existing_csv,delinquent,False,0,32210-
137 NEW BERLIN RD JACKSONVILLE 32218-,,,2146.06,,107429-0000,2026-01-20T22:22:38.021718,existing_csv,delinquent,False,0,32218-
8768 6TH AVE JACKSONVILLE 32208-,,,2148.7,,036214-0000,2026-01-20T22:22:38.021718,existing_csv,delinquent,False,0,32208-
9267 NORFOLK BLVD JACKSONVILLE 32208-,,,2151.26,,037867-0000,2026-01-20T22:22:38.021718,existing_csv,delinquent,False,0,32208-
4129 MONCRIEF RD JACKSONVILLE 32209-,,,2151.63,,088354-0000,2026-01-20T22:22:38.021718,existing_csv,delinquent,False,0,32209-
3124 COMMONWEALTH AVE JACKSONVILLE 32254-,,,2152.03,,058464-0000,2026-01-20T22:22:38.021718,existing_csv,delinquent,False,0,32254-
943 ASHTON ST JACKSONVILLE 32208-,,,2153.45,,022962-0000,2026-01-20T22:22:38.021718,existing_csv,delinquent,False,0,32208-
4230 CARROLL DR JACKSONVILLE 32209-,,,2153.57,,031208-0000,2026-01-20T22:22:38.021718,existing_csv,delinquent,False,0,32209-
5217 ARCHERY AVE JACKSONVILLE 32208-,,,2154.39,,038398-0000,2026-01-20T22:22:38.021718,existing_csv,delinquent,False,0,32208-
1578 W 31ST ST JACKSONVILLE 32209-,,,2154.55,,085189-0000,2026-01-20T22:22:38.021718,existing_csv,delinquent,False,0,32209-
11759 MALLARD LN JACKSONVILLE 32218-,,,2155.87,,019703-0900,2026-01-20T22:22:38.022718,existing_csv,delinquent,False,0,32218-
9005 ADAMS AVE JACKSONVILLE 32208-,,,2155.9,,037230-0000,2026-01-20T22:22:38.022718,existing_csv,delinquent,False,0,32208-
7924 HELSTON DR JACKSONVILLE 32208-,,,2156.93,,024977-0000,2026-01-20T22:22:38.022718,existing_csv,delinquent,False,0,32208-
1610 W 12TH ST JACKSONVILLE 32209-,,,2157.71,,052363-0000,2026-01-20T22:22:38.022718,existing_csv,delinquent,False,0,32209-
143 JOEL LEE RD JACKSONVILLE 32218-,,,2157.91,,108360-0000,2026-01-20T22:22:38.022718,existing_csv,delinquent,False,0,32218-
8258 HERLONG RD JACKSONVILLE 32210-,,,2158.03,,009133-0000,2026-01-20T22:22:38.022718,existing_csv,delinquent,False,0,32210-
2918 BROADWAY AVE JACKSONVILLE 32254-,,,2159.04,,057625-0000,2026-01-20T22:22:38.022718,existing_csv,delinquent,False,0,32254-
ADAMS AVE JACKSONVILLE 32208-,,,2159.61,,037412-0000,2026-01-20T22:22:38.022718,existing_csv,delinquent,False,0,32208-
ALTON AVE JACKSONVILLE 32211-,,,2160.91,,144816-0000,2026-01-20T22:22:38.022718,existing_csv,delinquent,False,0,32211-
1280 ROWE AVE JACKSONVILLE 32208-,,,2161.3,,024232-0000,2026-01-20T22:22:38.022718,existing_csv,delinquent,False,0,32208-
45 W 55TH ST JACKSONVILLE 32208-,,,2161.46,,034228-0000,2026-01-20T22:22:38.022718,existing_csv,delinquent,False,0,32208-
10961 BURNT MILL RD 1618 JACKSONVILLE 32256-,,,2161.75,,167741-3204,2026-01-20T22:22:38.022718,existing_csv,delinquent,False,0,32256-
9526 DEVONSHIRE BLVD JACKSONVILLE 32208-,,,2162.83,,038753-0000,2026-01-20T22:22:38.022718,existing_csv,delinquent,True,4472.32,32208-
4715 E CASTLEWOOD DR JACKSONVILLE 32206-,,,2163.21,,031983-0000,2026-01-20T22:22:38.022718,existing_csv,delinquent,False,0,32206-
1465 GROTHE ST JACKSONVILLE 32209-,,,2164.62,,054252-0000,2026-01-20T22:22:38.022718,existing_csv,delinquent,False,0,32209-
3317 23RD ST JACKSONVILLE 32209-,,,2165.38,,047945-0160,2026-01-20T22:22:38.022718,existing_csv,delinquent,False,0,32209-
STARRATT RD JACKSONVILLE 32218-,,,2167.71,,106935-0510,2026-01-20T22:22:38.022718,existing_csv,delinquent,False,0,32218-
10335 E MCLAURIN RD JACKSONVILLE 32256-,,,2168.25,,155527-0100,2026-01-20T22:22:38.022718,existing_csv,delinquent,False,0,32256-
1317 W 20TH ST JACKSONVILLE 32209-,,,2168.26,,045778-0000,2026-01-20T22:22:38.022718,existing_csv,delinquent,False,0,32209-
,,,2168.68,,121604-0000,2026-01-20T22:22:38.022718,existing_csv,delinquent,False,0,32211-
6926 CORDAY RD JACKSONVILLE 32208-,,,2168.81,,025345-0000,2026-01-20T22:22:38.022718,existing_csv,delinquent,False,0,32208-
5787 TEELER AVE JACKSONVILLE 32208-,,,2169.11,,026498-0000,2026-01-20T22:22:38.022718,existing_csv,delinquent,False,0,32208-
1244 NORTH SHORE DR JACKSONVILLE 32208-,,,2170.23,,032558-0000,2026-01-20T22:22:38.022718,existing_csv,delinquent,False,0,32208-
835 CARROLLTON RD JACKSONVILLE 32208-,,,2171.89,,022904-0000,2026-01-20T22:22:38.022718,existing_csv,delinquent,False,0,32208-
17142 BOBCAT HIDEAWAY TRL JACKSONVILLE 32218-,,,2174.79,,019621-0040,2026-01-20T22:22:38.022718,existing_csv,delinquent,False,0,32218-
11249 IRMA RD JACKSONVILLE 32218-,,,2175,,044260-0040,2026-01-20T22:22:38.022718,existing_csv,delinquent,False,0,32218-
9062 7TH AVE JACKSONVILLE 32208-,,,2176.7,,036152-0000,2026-01-20T22:22:38.022718,existing_csv,delinquent,False,0,32208-
7015 CATALONIA AVE JACKSONVILLE 32217-,,,2176.82,,150313-0000,2026-01-20T22:22:38.022718,existing_csv,delinquent,False,0,32217-
9276 GREENLEAF RD JACKSONVILLE 32208-,,,2177.68,,038574-0000,2026-01-20T22:22:38.022718,existing_csv,delinquent,False,0,32208-
9141 ADAMS AVE JACKSONVILLE 32208-,,,2178.06,,037023-0020,2026-01-20T22:22:38.022718,existing_csv,delinquent,False,0,32208-
7701 TIMBERLIN PARK BLVD 934 JACKSONVILLE 32256-,,,2178.6,,149206-0370,2026-01-20T22:22:38.022718,existing_csv,delinquent,False,0,32256-
11524 CITRUS COVE CT JACKSONVILLE 32218-,,,2179.24,,044280-9685,2026-01-20T22:22:38.022718,existing_csv,delinquent,False,0,32218-
2229 E HOME PARK CIR JACKSONVILLE 32207-,,,2179.4,,125081-0000,2026-01-20T22:22:38.022718,existing_csv,delinquent,False,0,32207-
5067 S LINCOLN CIR JACKSONVILLE 32209-,,,2180.6,,040973-0000,2026-01-20T22:22:38.022718,existing_csv,delinquent,False,0,32209-
8670 3RD AVE JACKSONVILLE 32208-,,,2181.06,,036305-0000,2026-01-20T22:22:38.022718,existing_csv,delinquent,False,0,32208-
3801 CROWN POINT RD 1103 JACKSONVILLE 32257-,,,2181.86,,149016-7070,2026-01-20T22:22:38.022718,existing_csv,delinquent,False,0,32257-
8070 WAKEFIELD AVE JACKSONVILLE 32208-,,,2182.5,,033191-0000,2026-01-20T22:22:38.022718,existing_csv,delinquent,False,0,32208-
1427 W BLACKHAWK TRL JACKSONVILLE 32225-,,,2183.25,,162157-1072,2026-01-20T22:22:38.022718,existing_csv,delinquent,False,0,32225-
2525 N MAIN ST JACKSONVILLE 32206-,,,2183.47,,044831-0450,2026-01-20T22:22:38.023717,existing_csv,delinquent,False,0,32206-
5831 BEGONIA RD JACKSONVILLE 32209-,,,2183.55,,028042-0000,2026-01-20T22:22:38.023717,existing_csv,delinquent,False,0,32209-
3200 ANNISTON RD JACKSONVILLE 32246-,,,2184,,163488-0000,2026-01-20T22:22:38.023717,existing_csv,delinquent,False,0,32246-
5016 TALLYHO AVE JACKSONVILLE 32208-,,,2184.78,,038089-0000,2026-01-20T22:22:38.023717,existing_csv,delinquent,False,0,32208-
1439 ALETHA DR JACKSONVILLE 32211-,,,2184.81,,143372-0000,2026-01-20T22:22:38.023717,existing_csv,delinquent,False,0,32211-
5349 N TUBMAN DR JACKSONVILLE 32219-,,,2185.06,,041916-0705,2026-01-20T22:22:38.023717,existing_csv,delinquent,False,0,32219-
5630 ALTA ST JACKSONVILLE 32208-,,,2185.98,,111152-0000,2026-01-20T22:22:38.023717,existing_csv,delinquent,False,0,32208-
3729 N CANAL ST JACKSONVILLE 32209-,,,2186.51,,084368-0000,2026-01-20T22:22:38.023717,existing_csv,delinquent,False,0,32209-
4681 FREDERICKSBURG AVE JACKSONVILLE 32208-,,,2188.03,,037829-0000,2026-01-20T22:22:38.023717,existing_csv,delinquent,False,0,32208-
4036 BLANDING BLVD JACKSONVILLE 32210-,,,2190.06,,104822-0000,2026-01-20T22:22:38.023717,existing_csv,delinquent,False,0,32210-
2927 REDMOND AVE JACKSONVILLE 32207-,,,2190.09,,130473-0000,2026-01-20T22:22:38.023717,existing_csv,delinquent,False,0,32207-
7412 SYCAMORE ST JACKSONVILLE 32219-,,,2191.05,,004018-0600,2026-01-20T22:22:38.023717,existing_csv,delinquent,False,0,32219-
3324 LANNIE RD JACKSONVILLE 32218-,,,2191.11,,019622-0065,2026-01-20T22:22:38.023717,existing_csv,delinquent,False,0,32218-
2025 YULEE ST JACKSONVILLE 32209-,,,2191.72,,076877-0000,2026-01-20T22:22:38.023717,existing_csv,delinquent,False,0,32209-
5238 CHENANGO BLVD JACKSONVILLE 32254-,,,2192.37,,083816-0000,2026-01-20T22:22:38.023717,existing_csv,delinquent,False,0,32254-
1730 BASSETT RD JACKSONVILLE 32208-,,,2193.73,,032241-0000,2026-01-20T22:22:38.023717,existing_csv,delinquent,False,0,32208-
S ST JOHNS BLUFF RD JACKSONVILLE 32246-,,,2195.37,,163652-0000,2026-01-20T22:22:38.023717,existing_csv,delinquent,False,0,32246-
5831 BEGONIA RD JACKSONVILLE 32209-,,,2195.59,,028042-0000,2026-01-20T22:22:38.023717,existing_csv,delinquent,False,0,32209-
717 E 56TH ST JACKSONVILLE 32208-,,,2196.38,,033549-0000,2026-01-20T22:22:38.023717,existing_csv,delinquent,False,0,32208-
115 E 3RD ST JACKSONVILLE 32206-,,,2196.4,,070939-0010,2026-01-20T22:22:38.023717,existing_csv,delinquent,False,0,32206-
4315 PALMER AVE JACKSONVILLE 32210-,,,2196.68,,093834-0000,2026-01-20T22:22:38.023717,existing_csv,delinquent,False,0,32210-
39 W 58TH ST JACKSONVILLE 32208-,,,2196.76,,034903-0000,2026-01-20T22:22:38.023717,existing_csv,delinquent,False,0,32208-
754 SPEARING ST JACKSONVILLE 32202-,,,2197.48,,130814-0000,2026-01-20T22:22:38.023717,existing_csv,delinquent,False,0,32202-
5208 W MONCRIEF RD JACKSONVILLE 32209-,,,2198.03,,042076-0000,2026-01-20T22:22:38.023717,existing_csv,delinquent,False,0,32209-
8563 DARLINGTON DR JACKSONVILLE 32208-,,,2199,,039612-0000,2026-01-20T22:22:38.023717,existing_csv,delinquent,False,0,32208-
7127 W RHODE ISLAND DR JACKSONVILLE 32209-,,,2199.16,,040697-0000,2026-01-20T22:22:38.023717,existing_csv,delinquent,False,0,32209-
4530 LAMBING RD JACKSONVILLE 32210-,,,2199.24,,013165-0010,2026-01-20T22:22:38.023717,existing_csv,delinquent,False,0,32210-
7506 LUEDERS AVE JACKSONVILLE 32208-,,,2200.36,,024230-0000,2026-01-20T22:22:38.023717,existing_csv,delinquent,False,0,32208-
1999 W 4TH ST JACKSONVILLE 32209-,,,2200.73,,051833-0000,2026-01-20T22:22:38.023717,existing_csv,delinquent,False,0,32209-
4652 NELMAR PL JACKSONVILLE 32206-,,,2200.79,,032045-0000,2026-01-20T22:22:38.023717,existing_csv,delinquent,False,0,32206-
13139 COLE CT JACKSONVILLE 32218-,,,2201.24,,019690-0155,2026-01-20T22:22:38.023717,existing_csv,delinquent,False,0,32218-
7569 PARK CITY DR JACKSONVILLE 32244-,,,2201.32,,015994-0020,2026-01-20T22:22:38.024716,existing_csv,delinquent,False,0,32244-
140 W 42ND ST JACKSONVILLE 32208-,,,2202.68,,027557-0000,2026-01-20T22:22:38.024716,existing_csv,delinquent,False,0,32208-
1800 ROWE AVE JACKSONVILLE 32208-,,,2203.1,,026319-0000,2026-01-20T22:22:38.024716,existing_csv,delinquent,False,0,32208-
6220 CONNIE JEAN RD JACKSONVILLE 32222-,,,2203.64,,015371-0030,2026-01-20T22:22:38.024716,existing_csv,delinquent,False,0,32222-
5864 LISKA DR JACKSONVILLE 32244-,,,2205.57,,103529-6580,2026-01-20T22:22:38.024716,existing_csv,delinquent,False,0,32244-
6341 W PENNANT DR JACKSONVILLE 32244-,,,2206.73,,104274-0000,2026-01-20T22:22:38.024716,existing_csv,delinquent,False,0,32244-
3636 OLD KINGS RD JACKSONVILLE 32254-,,,2207.1,,084053-0010,2026-01-20T22:22:38.024716,existing_csv,delinquent,False,0,32254-
10710 MEADOWLEA DR JACKSONVILLE 32218-,,,2207.15,,020282-0230,2026-01-20T22:22:38.024716,existing_csv,delinquent,False,0,32218-
2002 FOURAKER RD JACKSONVILLE 32210-,,,2209.25,,010105-0000,2026-01-20T22:22:38.024716,existing_csv,delinquent,False,0,32210-
3158 ROSSELLE ST JACKSONVILLE 32205-,,,2209.25,,063504-0000,2026-01-20T22:22:38.024716,existing_csv,delinquent,False,0,32205-
MARBON RD JACKSONVILLE 32223-,,,2209.59,,158136-2012,2026-01-20T22:22:38.024716,existing_csv,delinquent,False,0,32223-
1987 ROWE AVE JACKSONVILLE 32208-,,,2210.02,,026444-0010,2026-01-20T22:22:38.024716,existing_csv,delinquent,False,0,32208-
5724 LIPPIA CT JACKSONVILLE 32209-,,,2211.37,,028624-0000,2026-01-20T22:22:38.024716,existing_csv,delinquent,False,0,32209-
16584 WARING BLVD JACKSONVILLE 32234-,,,2212.52,,000971-4095,2026-01-20T22:22:38.024716,existing_csv,delinquent,False,0,32234-
9613 EVESHAM RD JACKSONVILLE 32208-,,,2212.59,,038902-0000,2026-01-20T22:22:38.024716,existing_csv,delinquent,False,0,32208-
1569 E HOLLY OAKS LAKE RD JACKSONVILLE 32225-,,,2214.14,,161385-0000,2026-01-20T22:22:38.024716,existing_csv,delinquent,False,0,32225-
8776 5TH AVE JACKSONVILLE 32208-,,,2215.53,,036223-0000,2026-01-20T22:22:38.024716,existing_csv,delinquent,False,0,32208-
MAIN ST JACKSONVILLE 32206-,,,2215.7,,071025-0000,2026-01-20T22:22:38.024716,existing_csv,delinquent,False,0,32206-
1734 LAURA ST JACKSONVILLE 32206-,,,2215.98,,071612-0000,2026-01-20T22:22:38.024716,existing_csv,delinquent,False,0,32206-
9022 CASTLE BLVD JACKSONVILLE 32208-,,,2216.17,,038426-0000,2026-01-20T22:22:38.024716,existing_csv,delinquent,False,0,32208-
367 GREENCASTLE RD 76 JACKSONVILLE 32225-,,,2217.01,,162883-0153,2026-01-20T22:22:38.024716,existing_csv,delinquent,False,0,32225-
11531 CRICKET CT JACKSONVILLE 32218-,,,2217.51,,044281-0374,2026-01-20T22:22:38.024716,existing_csv,delinquent,False,0,32218-
9048 LEM TURNER RD JACKSONVILLE 32208-,,,2217.75,,036064-0000,2026-01-20T22:22:38.024716,existing_csv,delinquent,False,0,32208-
9166 3RD AVE JACKSONVILLE 32208-,,,2218.42,,036011-0000,2026-01-20T22:22:38.024716,existing_csv,delinquent,False,0,32208-
970 DOUGLAS CIR JACKSONVILLE 32254-,,,2218.95,,059434-0000,2026-01-20T22:22:38.024716,existing_csv,delinquent,False,0,32254-
5420 LOIS AVE JACKSONVILLE 32205-,,,2222.25,,060096-0000,2026-01-20T22:22:38.025716,existing_csv,delinquent,False,0,32205-
2791 BROWARD RD JACKSONVILLE 32218-,,,2222.51,,021035-0000,2026-01-20T22:22:38.025716,existing_csv,delinquent,False,0,32218-
5218 COLONIAL AVE JACKSONVILLE 32210-,,,2222.55,,094871-0000,2026-01-20T22:22:38.025716,existing_csv,delinquent,False,0,32210-
329 CENTURY ST JACKSONVILLE 32211-,,,2222.89,,143844-0000,2026-01-20T22:22:38.025716,existing_csv,delinquent,False,0,32211-
24 CLARK RD JACKSONVILLE 32218-,,,2223,,020688-0010,2026-01-20T22:22:38.025716,existing_csv,delinquent,False,0,32218-
6848 S BRANDEMERE RD JACKSONVILLE 32211-,,,2223.87,,141583-0000,2026-01-20T22:22:38.025716,existing_csv,delinquent,False,0,32211-
6808 E HOMER RD JACKSONVILLE 32209-,,,2224.91,,041225-0000,2026-01-20T22:22:38.025716,existing_csv,delinquent,False,0,32209-
1807 CLYDE ST JACKSONVILLE 32208-,,,2225.01,,037033-0000,2026-01-20T22:22:38.025716,existing_csv,delinquent,False,0,32208-
3811 PERRY ST JACKSONVILLE 32206-,,,2225.81,,086541-0000,2026-01-20T22:22:38.025716,existing_csv,delinquent,False,0,32206-
TAYLOR FIELD RD JACKSONVILLE 32222-,,,2225.94,,016258-0000,2026-01-20T22:22:38.025716,existing_csv,delinquent,False,0,32222-
7634 ORIOLE ST JACKSONVILLE 32208-,,,2225.99,,027028-0000,2026-01-20T22:22:38.025716,existing_csv,delinquent,False,0,32208-
3821 ROBSON ST JACKSONVILLE 32207-,,,2226.21,,070307-0000,2026-01-20T22:22:38.025716,existing_csv,delinquent,False,0,32207-
12832 OLD ST AUGUSTINE RD JACKSONVILLE 32258-2237,,,2228.67,,157968-0000,2026-01-20T22:22:38.025716,existing_csv,delinquent,False,0,32258-2237
FT CAROLINE RD JACKSONVILLE 32225-,,,2229.87,,112979-0000,2026-01-20T22:22:38.025716,existing_csv,delinquent,False,0,32225-
2199 BENEDICT RD JACKSONVILLE 32209-,,,2230.87,,086216-0000,2026-01-20T22:22:38.025716,existing_csv,delinquent,False,0,32209-
4915 BAYMEADOWS RD 8B JACKSONVILLE 32217-,,,2231.08,,148106-0775,2026-01-20T22:22:38.025716,existing_csv,delinquent,False,0,32217-
2319 BROOM ST JACKSONVILLE 32208-,,,2231.4,,036725-0000,2026-01-20T22:22:38.025716,existing_csv,delinquent,False,0,32208-
8522 OAK LEAF RD JACKSONVILLE 32208-,,,2231.83,,039698-0000,2026-01-20T22:22:38.025716,existing_csv,delinquent,False,0,32208-
6831 RESTLAWN DR JACKSONVILLE 32208-,,,2232.41,,025010-0000,2026-01-20T22:22:38.025716,existing_csv,delinquent,False,0,32208-
S US 301 HWY JACKSONVILLE 32234-,,,2232.57,,001142-0400,2026-01-20T22:22:38.025716,existing_csv,delinquent,False,0,32234-
8 CLARK RD JACKSONVILLE 32218-,,,2232.61,,020688-0000,2026-01-20T22:22:38.025716,existing_csv,delinquent,False,0,32218-
258 E 45TH ST JACKSONVILLE 32208-,,,2233.73,,031508-0000,2026-01-20T22:22:38.025716,existing_csv,delinquent,False,0,32208-
7920 MERRILL RD 1014 JACKSONVILLE 32277-,,,2235.92,,120609-2476,2026-01-20T22:22:38.025716,existing_csv,delinquent,False,0,32277-
3536 ROCKWOOD DR JACKSONVILLE 32254-,,,2237.12,,059082-0000,2026-01-20T22:22:38.025716,existing_csv,delinquent,False,0,32254-
3058 W 9TH ST JACKSONVILLE 32254-,,,2238.02,,050026-0000,2026-01-20T22:22:38.025716,existing_csv,delinquent,False,0,32254-
1637 CHATHAM RD JACKSONVILLE 32208-,,,2238.35,,024586-0000,2026-01-20T22:22:38.025716,existing_csv,delinquent,True,6909.28,32208-
1219 W SUMMIT OAKS DR JACKSONVILLE 32221-,,,2238.83,,008897-8320,2026-01-20T22:22:38.025716,existing_csv,delinquent,False,0,32221-
2811 N DAVIS ST JACKSONVILLE 32209-,,,2239.58,,045480-0000,2026-01-20T22:22:38.025716,existing_csv,delinquent,False,0,32209-
5532 WINDERMERE DR JACKSONVILLE 32211-,,,2240.7,,128551-0000,2026-01-20T22:22:38.025716,existing_csv,delinquent,False,0,32211-
HIDDEN MARSH CT JACKSONVILLE 32226-,,,2243.13,,160819-0120,2026-01-20T22:22:38.025716,existing_csv,delinquent,False,0,32226-
5078 FREDERICKSBURG AVE JACKSONVILLE 32208-,,,2243.16,,038019-0000,2026-01-20T22:22:38.025716,existing_csv,delinquent,False,0,32208-
4149 LOCKHART DR JACKSONVILLE 32209-,,,2243.38,,041109-0000,2026-01-20T22:22:38.025716,existing_csv,delinquent,False,0,32209-
3115 LAKE SHORE BLVD JACKSONVILLE 32210-,,,2244.26,,095391-0000,2026-01-20T22:22:38.025716,existing_csv,delinquent,False,0,32210-
4313 HARBOR VIEW DR JACKSONVILLE 32208-,,,2244.54,,039741-0000,2026-01-20T22:22:38.025716,existing_csv,delinquent,False,0,32208-
1517 W 14TH ST JACKSONVILLE 32209-,,,2244.57,,046448-0000,2026-01-20T22:22:38.025716,existing_csv,delinquent,False,0,32209-
1208 IDA ST JACKSONVILLE 32208-,,,2244.65,,026593-0000,2026-01-20T22:22:38.025716,existing_csv,delinquent,False,0,32208-
5015 ALPHA AVE JACKSONVILLE 32205-,,,2245.04,,066623-0000,2026-01-20T22:22:38.025716,existing_csv,delinquent,False,0,32205-
3344 SOUTEL DR JACKSONVILLE 32208-,,,2246.25,,023082-0000,2026-01-20T22:22:38.026714,existing_csv,delinquent,False,0,32208-
3737 LORETTO RD 402 JACKSONVILLE 32223-,,,2246.38,,158927-1066,2026-01-20T22:22:38.026714,existing_csv,delinquent,False,0,32223-
4335 S PLAZA GATE LN 201 JACKSONVILLE 32217-,,,2246.94,,148152-1266,2026-01-20T22:22:38.026714,existing_csv,delinquent,False,0,32217-
1114 NANTUCKET AVE JACKSONVILLE 32233-,,,2247.67,,168465-0000,2026-01-20T22:22:38.048706,existing_csv,delinquent,False,0,32233-
8540 HOWELL DR JACKSONVILLE 32208-,,,2247.82,,039724-0000,2026-01-20T22:22:38.048706,existing_csv,delinquent,False,0,32208-
2158 WILBERFORCE RD JACKSONVILLE 32209-,,,2248.2,,086140-0000,2026-01-20T22:22:38.049702,existing_csv,delinquent,False,0,32209-
